table.gene_name,table.logFC,table.logCPM,table.F,table.PValue,table.FDR,adjust.method,comparison,test
pup-3,-3.8832071834561646,4.948637784244297,13.392801589057756,0.003132412223238652,0.020678988276567403,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cec-4,-2.4428281755581094,7.137756863148666,13.375707602258668,0.0031460325884284973,0.02073041118730564,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-3,-3.5063656412922706,6.170052070336643,13.368711243698916,0.0031516271830877105,0.02074291721610853,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
acl-5,-2.9441358320302062,5.2744762243692085,13.363920031289036,0.0031554651520736615,0.020747262817612223,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
swd-2.1,-1.838438665806307,6.600522096925691,13.34122808727912,0.003173716722302216,0.020825323095388107,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dhhc-7,-2.685145946098641,5.686084723705542,13.327557981979256,0.0031847713814385126,0.020861981290088694,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C41G7.3,-2.3911973010466703,7.073492060556257,13.322480133475821,0.0031888891602861874,0.020861981290088694,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C01G6.4,-3.0962106035893653,5.140493796213181,13.317842714398006,0.0031926552171821204,0.02086571162460667,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T24D1.3,-2.881557000261836,6.592464866199367,13.275614908505803,0.003227188668416878,0.020972254128956813,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cey-3,-3.4439195994080363,9.449557492690095,13.237739001414772,0.0032585349544691717,0.021072471217543565,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZK1248.11,-2.0026739605598625,6.539097931232768,13.233017115620417,0.0032624676962402584,0.021072471217543565,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y39A3CL.3,-2.3550121939089625,4.632496857883213,13.232352531048269,0.0032630216573650704,0.021072471217543565,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lin-45,-2.0011737300607133,7.212039003940958,13.22373836874038,0.0032702119027816297,0.021093924917097485,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tads-1,-1.838715469504201,7.023541999764139,13.220636793130467,0.0032728053210322795,0.021093924917097485,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R07E5.7,-2.6174391164172293,7.087049248950748,13.186240724374073,0.0033017276873384648,0.0212384040104757,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hmp-1,-2.670135913917347,6.701791522984277,13.140050409963134,0.003341038542715216,0.021400217761977505,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R05H11.1,-3.5328337647524344,5.43755506325333,13.137143442913947,0.003343530792498576,0.021400217761977505,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
W06D11.3,-3.40110144817194,5.724298398085608,13.133625687101341,0.0033465495994760347,0.021400217761977505,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
his-48,-2.2768849700691165,5.743569145240986,13.121794275091304,0.0033567262720429277,0.021429933443726165,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cogc-2,-2.2290772715720517,7.089521683137681,13.078961704152434,0.003393871946920513,0.021551045909021137,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T22D1.5,-2.202688820397011,8.672974992490207,13.075903379839222,0.003396542539498047,0.021551045909021137,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F52D2.12,-2.19668058415619,6.218337994651774,13.06091805858451,0.003409663582379047,0.021592331260283995,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cka-1,-2.117336771100939,6.297554298074329,13.054558044746837,0.00341525026406763,0.021606752881877477,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
atg-7,-2.7715703686522697,6.235961668689067,13.040606018348354,0.0034275433379953734,0.021627642698478937,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rps-16,-3.5546270522969348,5.861374040231245,12.993335628600354,0.003469579173264478,0.02184463107255909,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
smc-5,-2.062365236856847,8.1290053820752,12.983186548949238,0.003478682766374447,0.021859788047794766,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pars-1,-3.2205937969518654,7.805324639245803,12.97813630421649,0.003483223170112093,0.02186727315159794,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pab-1,-2.3728709281809897,8.422268141982753,12.971087807276644,0.0034895716782977256,0.021869593903087663,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C27D8.4,-2.031969182685252,6.686012653349487,12.956995682439894,0.0035023048974484163,0.02190616941494698,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C55B7.11,-2.3341471919438415,6.4449434163627455,12.956405036650441,0.0035028397716655914,0.02190616941494698,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
uba-5,-2.371160870378926,6.302350630250081,12.929092937225201,0.0035276775270229807,0.021998287081120383,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K10D2.5,-2.5299478303578935,6.112377686479187,12.896818176034527,0.003557294142678399,0.022140680131122276,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rap-2,-3.228908703735983,5.130290494059047,12.884369877153285,0.0035687947879172047,0.022191105876487073,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
atg-3,-2.559637858676512,6.36617757176902,12.860678947173398,0.0035908024621367374,0.022306707207698152,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pus-1,-2.3380651454203183,6.6113539627993,12.854598342393189,0.003596476590146311,0.02232071830519512,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mce-1,-2.7167632572283607,4.9747392553648835,12.841699299306006,0.0036085480871384168,0.02237436890876232,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T25G3.4,-2.7833210181772943,6.679148528678132,12.802716130424988,0.0036453191238034494,0.022509954420564547,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
zim-1,-2.1613304937107904,6.859189136033423,12.800256513609785,0.003647653817882875,0.022509954420564547,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C30G12.6,-2.8475591966616887,6.491287036847913,12.769551121193278,0.0036769472919019326,0.02264791402719596,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mec-8,-2.6513672150450636,5.296811817298545,12.754386211479744,0.0036915162657875956,0.02271622026326787,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
B0001.2,-2.057543965585749,7.5773462786657735,12.746348104816109,0.0036992658540401626,0.02271909013065792,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y17G7B.20,-1.999236033468926,6.545907336104214,12.743080305665597,0.0037024217949180615,0.02271909013065792,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hxk-1,-2.234206799698252,8.745128820353704,12.738493345909799,0.0037068570515425103,0.02272169056063121,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tbc-13,-3.1363740672528584,3.9785010388655935,12.735447276525063,0.003709805810634534,0.02272169056063121,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F54F7.6,-2.3853752937072414,5.496596357262061,12.714203503309491,0.00373044733806375,0.022805328342900957,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C34C12.8,-2.5447576588549796,6.750844770935752,12.70303376225898,0.003741354260708787,0.022829254175857638,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F19F10.11,-2.133411599509493,7.125648311235381,12.665955597975376,0.0037778281742245922,0.02300450573242267,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mpk-1,-1.8512614297497252,7.087701040494778,12.659552464716363,0.00378416896257037,0.02300450573242267,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sams-3,-2.1722079190460484,6.752702306215771,12.649206515104366,0.003794440486247896,0.02302407243003022,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZK829.9,-1.7655953686703876,8.164787366658105,12.636846566910876,0.0038067542741049083,0.02305926744807907,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
bath-30,-2.773803573672724,6.197541466023532,12.636295487945237,0.0038073043818393684,0.02305926744807907,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dpm-3,-2.765097835434473,5.564292956689972,12.62706308461035,0.003816534347485279,0.023066888083510925,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dgtr-1,-2.72788854793825,5.989734146611735,12.624442718214844,0.0038191587856858692,0.023066888083510925,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gon-14,-2.0264649317579067,8.255093947445328,12.6244399198108,0.0038191615895658312,0.023066888083510925,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
unc-40,-1.861098611718946,8.256739476356087,12.604919038948134,0.003838779357456237,0.02315130265101832,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F31F6.2,-2.95970079436503,4.895568500223853,12.60247411198455,0.003841244710551251,0.02315130265101832,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpoa-12,-2.371404544805274,6.679993341708197,12.594420947669683,0.0038493782533973596,0.023161260086522997,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ufc-1,-3.934785705933533,4.354723962705212,12.587328883497456,0.0038565577791893875,0.023161260086522997,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cyb-2.1,-2.0954901755754354,7.7319735477848806,12.581792392010348,0.0038621734297977386,0.023161260086522997,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
egg-1,-2.3309140128132246,7.4988678191698535,12.573186933955448,0.00387092091332126,0.023165208655430345,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
abce-1,-1.9456451273207294,5.7853693630632685,12.535824955366833,0.00390916909928961,0.023351294647083135,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
acl-4,-2.647342511327171,6.4393294314477165,12.519584330637224,0.003925932593789978,0.023387562581931417,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C56A3.6,-3.0374821952132716,4.299815105953164,12.519162109979531,0.003926369527448741,0.023387562581931417,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
nuo-1,-2.331076184410663,8.01729915065541,12.48100706070058,0.003966089898120432,0.023495183390246633,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K09E4.3,-2.9381700852226214,5.373958276166644,12.473888597711328,0.003973552293288014,0.023499386705504926,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K07H8.2,-2.9525610517531593,8.550841165379884,12.460862394157981,0.003987250410814649,0.02350871226444102,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
abcf-2,-2.188404620650459,7.116942654533887,12.456154154090804,0.00399221508796613,0.02350871226444102,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C01G8.1,-2.9744944070301234,8.682561243645129,12.447270038683229,0.004001602780493077,0.02350871226444102,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
scpl-3,-2.951976291775678,4.849735722455231,12.446445396201362,0.004002475474333348,0.02350871226444102,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R08D7.4,-2.5669911894662283,5.269224367947579,12.423433701913728,0.0040269180219198245,0.02360037745913394,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ubc-25,-1.9055382981836866,8.306999945008414,12.41679174411122,0.004034005398130415,0.02360037745913394,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rmh-1,-2.5762397630241276,6.360488598276123,12.404990426033363,0.004046634137078151,0.023653065605177482,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
fdps-1,-2.556984021288365,5.981065775542719,12.36132478904823,0.004093764944853623,0.023800704652670795,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rbm-3.1,-2.638255648778843,8.527428560481209,12.348715739729823,0.004107493828053425,0.023859276871317447,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
oma-1,-2.502271547380397,8.904613302283394,12.331265902339554,0.004126582320754879,0.02390634957605023,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-47,-3.0553355883069,5.596937260024672,12.306833114506084,0.0041534840779319515,0.024013607354037965,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
vab-1,-3.003281157816482,7.732793018754815,12.304439536535162,0.0041561305422059885,0.024013607354037965,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZK1067.2,-2.774983483412612,5.6479192454216545,12.300620601906255,0.004160357038468389,0.02401677374373131,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rab-7,-2.889602352198367,5.177291753017695,12.278072993848788,0.00418541363255935,0.02409333239081555,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lbp-9,-2.8900783215178985,7.475494733718174,12.265209089094899,0.004199788011877804,0.024137690078829384,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-18,-2.629130263209393,6.704046143841177,12.25761627964091,0.004208299456032056,0.024142678742411373,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
snx-3,-3.3159407601303448,4.0238786981151815,12.2545306405441,0.004211764181686269,0.024142678742411373,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
efr-3,-1.9304917568746935,7.294385200105737,12.253462640059972,0.004212964168457124,0.024142678742411373,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrps-14,-2.49988915105017,6.422637018722025,12.250220640829777,0.004216609271881621,0.024142678742411373,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
vps-20,-3.3077028748630566,5.376598236976623,12.24796743710298,0.004219144807028852,0.024142678742411373,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
acl-9,-2.0507141031178096,7.709480213342413,12.234378994796216,0.004234473762631942,0.024165814818665116,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
let-711,-2.041683274311474,9.566787067467555,12.224268332354047,0.004245921741147916,0.024165814818665116,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T20D3.6,-2.9961774382934645,4.857349048434301,12.221486416470334,0.0042490779614088574,0.024165814818665116,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lmtr-5,-3.4022090664678744,3.2057500531097074,12.219931077988567,0.004250843765032367,0.024165814818665116,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C13G5.2,-2.611214363488529,7.0655117537242615,12.218210231867495,0.004252798472453089,0.024165814818665116,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-13,-2.459047291989435,7.065163860076147,12.190646454421739,0.004284251846319812,0.02430266627452805,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tag-296,-3.7364089391801683,5.567509679712557,12.190581158872352,0.004284326678202143,0.02430266627452805,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
coq-6,-2.25042325298017,5.761379511867573,12.184095395348459,0.004291767301273111,0.024307397332172603,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
zipt-15,-2.892576462761789,5.341192128897313,12.180871513075383,0.004295471438041983,0.024307397332172603,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
syx-18,-2.5020587483757617,6.520152004559421,12.165334138737244,0.004313375891480302,0.024382710991753154,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-14,-3.4834332790580915,4.8203612703629535,12.154787429100194,0.004325579096725817,0.024430541455469603,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rps-5,-2.4637142961952025,7.229940962232537,12.118639689471117,0.0043677117173257516,0.02463802745815912,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpt-6,-1.7446168485783948,7.567894223325314,12.102525831213,0.004386648040629127,0.02467283142897937,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hoe-1,-1.7485368136605934,7.395918038581684,12.101910678451208,0.0043873728425555284,0.02467283142897937,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rps-4,-3.3118313815151454,6.591648046060129,12.089578304246267,0.004401933016967312,0.024733408492065047,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
H04D03.2,-2.353304752066792,6.189295037114579,12.071570589840295,0.004423295390809704,0.024826334317888585,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
unc-112,-2.196985148525351,5.774079557057428,12.056797397663802,0.0044409112549074386,0.024826334317888585,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lap-2,-2.684789884138247,8.068801072228855,12.05442109902107,0.00444375245722561,0.024826334317888585,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rps-9,-3.5112372611237403,6.870081129696514,12.04530356636375,0.0044546735064016,0.02485583806707637,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
E02H1.1,-2.741309673505586,5.089201054639014,12.038272422072268,0.004463116904742604,0.024863216954833157,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F54D5.12,-2.1112763188227834,7.297090160339682,12.023023667424274,0.004481492875088733,0.024944302626985798,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y37E3.8,-2.8321661848244593,7.0778918108352284,12.000028333426567,0.004509371703527642,0.02502064379675673,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C34B4.2,-2.4369369902154348,5.967092408364842,11.99757001829053,0.004512364072778697,0.02502064379675673,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cnk-1,-1.9944239871203873,5.635569872003352,11.994380136889243,0.004516250399330381,0.02502064379675673,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F35G12.12,-2.990387608456161,7.366102598181771,11.989698916334069,0.0045219607586440055,0.02502064379675673,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K11H3.3,-2.371667414510553,5.609526522960276,11.989638958049708,0.004522033953158667,0.02502064379675673,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C18D11.3,-2.7411757127155862,5.127196379420026,11.985219247767434,0.0045274331645913934,0.025029306631343954,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ubc-14,-2.678235015282468,5.985720767936067,11.96466601657609,0.004552640699022081,0.02514300456815737,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cox-14,-3.106084852282661,5.1192590734792125,11.955931091162547,0.004563403340981234,0.02514300456815737,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
his-68,-2.1182089787890637,6.507921874316698,11.947526085999435,0.004573787580016271,0.025153743282305175,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F22E5.17,-2.2480767948277345,7.363239795421807,11.945002960924096,0.004576910249560201,0.025153743282305175,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y116A8C.30,-2.8144865072910625,4.541882341854282,11.904660108397252,0.004627179648120447,0.025380315365419983,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y37E3.17,-2.0284305698992937,7.7797912892101895,11.902572312231792,0.0046297986828327765,0.025380315365419983,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rrf-3,-1.8958999940538535,6.720510095955463,11.883610050195447,0.004653665443604438,0.025471044157366642,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-53,-2.5695040353681207,4.924067921881429,11.883224993540356,0.004654151582131782,0.025471044157366642,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F33E11.3,-2.6502318101194877,6.11391440318642,11.87281241633755,0.0046673201325971286,0.025500362465043225,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
